chrom	start	end	num	list	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-ChIC-PMC-DRO-T1/narrow/SCC-ChIC-PMC-DRO-T1_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-ChIC-PMC-DRO-T5/narrow/SCC-ChIC-PMC-DRO-T5_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/bulkChIC-PMC-DRO-016/narrow/bulkChIC-PMC-DRO-016_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-bulkChIC-PMC-DRO-008/narrow/SCC-bulkChIC-PMC-DRO-008_paired_control_peaks.narrowPeak
chr19	19485562	19485844	1	4	0	0	0	1
chr19	19488976	19489670	1	4	0	0	0	1
chr19	19490347	19490635	1	4	0	0	0	1
chr19	19591012	19591605	1	4	0	0	0	1
chr19	19600963	19601350	1	4	0	0	0	1
chr19	20182099	20183327	1	4	0	0	0	1
chr19	20207771	20208278	1	4	0	0	0	1
chr19	20298518	20298804	1	4	0	0	0	1
chr19	20528746	20529136	1	4	0	0	0	1
chr19	20697711	20698000	1	4	0	0	0	1
chr19	20840338	20840680	1	4	0	0	0	1
chr19	20907446	20908075	1	3	0	0	1	0
chr19	21109201	21109607	1	4	0	0	0	1
chr19	21740935	21741246	1	4	0	0	0	1
chr19	22773887	22774246	1	4	0	0	0	1
chr19	23164646	23164948	1	4	0	0	0	1
chr19	23337264	23337572	1	4	0	0	0	1
chr19	23347113	23347464	1	3	0	0	1	0
chr19	23507532	23507860	1	4	0	0	0	1
chr19	23549786	23549839	1	4	0	0	0	1
chr19	23549839	23550116	2	3,4	0	0	1	1
chr19	23550116	23550133	1	3	0	0	1	0
chr19	23606919	23607117	1	2	0	1	0	0
chr19	23786967	23787696	1	4	0	0	0	1
chr19	24315822	24316094	1	4	0	0	0	1
chr19	24360335	24360635	1	4	0	0	0	1
chr19	24365039	24365872	1	4	0	0	0	1
chr19	24382565	24382867	1	4	0	0	0	1
chr19	24383671	24383925	1	4	0	0	0	1
chr19	24383925	24384171	2	3,4	0	0	1	1
chr19	24384171	24384343	1	3	0	0	1	0
chr19	24385056	24385069	1	3	0	0	1	0
chr19	24385069	24385387	2	3,4	0	0	1	1
chr19	24385387	24385392	1	4	0	0	0	1
chr19	24386583	24386863	1	4	0	0	0	1
chr19	27352003	27352614	1	4	0	0	0	1
chr19	27356341	27356455	1	4	0	0	0	1
chr19	27356455	27356664	2	3,4	0	0	1	1
chr19	27356664	27356783	1	3	0	0	1	0
chr19	27359762	27360120	1	4	0	0	0	1
chr19	27368305	27368873	1	4	0	0	0	1
chr19	27388511	27388925	1	3	0	0	1	0
chr19	27972572	27972883	1	4	0	0	0	1
chr19	27978890	27979188	1	4	0	0	0	1
chr19	28074321	28075305	1	4	0	0	0	1
chr19	28096346	28096644	1	4	0	0	0	1
chr19	28101870	28102160	1	4	0	0	0	1
chr19	28171885	28172277	1	4	0	0	0	1
chr19	28234532	28235129	1	4	0	0	0	1
chr19	28293721	28294064	1	4	0	0	0	1
chr19	28313993	28314483	1	4	0	0	0	1
chr19	28344749	28345074	1	4	0	0	0	1
chr19	28371979	28372249	1	3	0	0	1	0
chr19	28454012	28454740	1	4	0	0	0	1
chr19	28468568	28469288	1	4	0	0	0	1
chr19	28480980	28481316	1	4	0	0	0	1
chr19	28482153	28482317	1	4	0	0	0	1
chr19	28482317	28482592	2	3,4	0	0	1	1
chr19	28482592	28482744	1	4	0	0	0	1
chr19	28580634	28580889	1	3	0	0	1	0
chr19	28596064	28596633	1	4	0	0	0	1
chr19	28617660	28617699	1	4	0	0	0	1
chr19	28617699	28617982	2	3,4	0	0	1	1
chr19	28617982	28618024	1	4	0	0	0	1
chr19	28643825	28644094	1	3	0	0	1	0
chr19	28694560	28695441	1	4	0	0	0	1
chr19	28698279	28698608	1	4	0	0	0	1
chr19	28769851	28770230	1	3	0	0	1	0
chr19	28770230	28770311	2	3,4	0	0	1	1
chr19	28770311	28770556	1	4	0	0	0	1
chr19	28954352	28954576	1	1	1	0	0	0
chr19	28960930	28961527	1	4	0	0	0	1
chr19	28997613	28998133	1	4	0	0	0	1
chr19	28998133	28998400	2	3,4	0	0	1	1
chr19	28998400	28998408	1	4	0	0	0	1
chr19	29149254	29149827	1	4	0	0	0	1
chr19	29624580	29625740	1	4	0	0	0	1
chr19	29662335	29662795	1	4	0	0	0	1
chr19	29671605	29672184	1	4	0	0	0	1
chr19	29799020	29799389	1	4	0	0	0	1
chr19	29805158	29805525	1	3	0	0	1	0
chr19	29835094	29835416	1	4	0	0	0	1
chr19	29948245	29948624	1	4	0	0	0	1
chr19	29965996	29966546	1	4	0	0	0	1
chr19	29996929	29997580	1	4	0	0	0	1
chr19	30034804	30035156	1	3	0	0	1	0
chr19	30059729	30060090	1	4	0	0	0	1
chr19	30170768	30171058	1	4	0	0	0	1
chr19	30181084	30181408	1	4	0	0	0	1
chr19	30259479	30259742	1	3	0	0	1	0
chr19	30337612	30337899	1	3	0	0	1	0
chr19	30344734	30345037	1	3	0	0	1	0
chr19	30414633	30414921	1	4	0	0	0	1
chr19	30617758	30618099	1	4	0	0	0	1
chr19	30647111	30647464	1	4	0	0	0	1
chr19	30662291	30662542	1	3	0	0	1	0
chr19	30693511	30693731	1	2	0	1	0	0
chr19	30701354	30701740	1	4	0	0	0	1
chr19	30763479	30763864	1	1	1	0	0	0
chr19	30808407	30808694	1	4	0	0	0	1
chr19	30809656	30809948	1	3	0	0	1	0
chr19	30813547	30813939	1	4	0	0	0	1
chr19	30824678	30825067	1	4	0	0	0	1
chr19	30962505	30962790	1	4	0	0	0	1
chr19	31027014	31027312	1	4	0	0	0	1
chr19	31445624	31445967	1	4	0	0	0	1
chr19	31464542	31465039	1	4	0	0	0	1
chr19	31762470	31762719	1	1	1	0	0	0
chr19	31909392	31909687	1	3	0	0	1	0
chr19	32101848	32102142	1	3	0	0	1	0
chr19	32104149	32104742	1	4	0	0	0	1
chr19	32724533	32724786	1	3	0	0	1	0
chr19	32928376	32928645	1	3	0	0	1	0
chr19	33054399	33054990	1	4	0	0	0	1
chr19	33094423	33095075	1	4	0	0	0	1
chr19	33139260	33139642	1	4	0	0	0	1
chr19	33250688	33251032	1	4	0	0	0	1
chr19	33291336	33291658	1	4	0	0	0	1
chr19	33521829	33522169	1	4	0	0	0	1
chr19	33656284	33656582	1	4	0	0	0	1
chr19	33878141	33878514	1	4	0	0	0	1
chr19	34059809	34060085	1	3	0	0	1	0
chr19	34317738	34317820	1	4	0	0	0	1
chr19	34317820	34318135	2	3,4	0	0	1	1
chr19	34318135	34318139	1	4	0	0	0	1
chr19	34359035	34359309	1	4	0	0	0	1
chr19	34403995	34404286	1	4	0	0	0	1
chr19	34582245	34582525	1	4	0	0	0	1
chr19	34712471	34713049	1	4	0	0	0	1
chr19	34819812	34820171	1	4	0	0	0	1
chr19	34823009	34823547	1	4	0	0	0	1
chr19	35078897	35079181	1	4	0	0	0	1
chr19	35212304	35212659	1	3	0	0	1	0
chr19	35297280	35299051	1	4	0	0	0	1
chr19	35366143	35366428	1	3	0	0	1	0
chr19	35420008	35420434	2	3,4	0	0	1	1
chr19	35420434	35420862	1	4	0	0	0	1
chr19	35531151	35531702	1	4	0	0	0	1
chr19	35604783	35605316	1	4	0	0	0	1
chr19	35931277	35931866	1	4	0	0	0	1
chr19	36054350	36054622	1	4	0	0	0	1
chr19	36172426	36172734	1	4	0	0	0	1
chr19	36389947	36390223	1	3	0	0	1	0
chr19	36983412	36983708	1	4	0	0	0	1
chr19	37243843	37244116	1	4	0	0	0	1
chr19	37370708	37371012	1	4	0	0	0	1
chr19	37875060	37875600	1	4	0	0	0	1
chr19	37891635	37891949	1	4	0	0	0	1
chr19	37980796	37981147	1	4	0	0	0	1
chr19	38014052	38014324	1	4	0	0	0	1
chr19	38036985	38037307	1	4	0	0	0	1
chr19	38454673	38455037	1	4	0	0	0	1
chr19	38631975	38632405	1	4	0	0	0	1
chr19	38683451	38684071	1	4	0	0	0	1
chr19	38763715	38764230	1	4	0	0	0	1
chr19	39031023	39031400	1	4	0	0	0	1
chr19	39130493	39130778	1	4	0	0	0	1
chr19	39154302	39154763	1	4	0	0	0	1
chr19	39194948	39195370	1	4	0	0	0	1
chr19	39198960	39199652	1	4	0	0	0	1
chr19	39237694	39238272	1	4	0	0	0	1
chr19	39275542	39275837	1	4	0	0	0	1
chr19	39599919	39600271	1	4	0	0	0	1
chr19	39641407	39642214	1	4	0	0	0	1
chr19	39834011	39834575	1	4	0	0	0	1
chr19	40231139	40231956	1	4	0	0	0	1
chr19	40257190	40257640	1	4	0	0	0	1
chr19	40280469	40280881	1	4	0	0	0	1
chr19	40394741	40395037	1	4	0	0	0	1
chr19	40403303	40403592	1	4	0	0	0	1
chr19	40531499	40531843	1	4	0	0	0	1
chr19	40570706	40571058	1	4	0	0	0	1
chr19	40584744	40585089	1	4	0	0	0	1
chr19	40645824	40646387	1	4	0	0	0	1
chr19	40798459	40799076	1	4	0	0	0	1
chr19	40831600	40832313	1	4	0	0	0	1
chr19	40871989	40872352	1	4	0	0	0	1
chr19	40988775	40989116	1	3	0	0	1	0
chr19	41003466	41004088	1	4	0	0	0	1
chr19	41327892	41328208	1	4	0	0	0	1
chr19	41409066	41409764	1	4	0	0	0	1
chr19	41498074	41498375	1	4	0	0	0	1
chr19	41597257	41597582	1	4	0	0	0	1
chr19	41649651	41649913	1	3	0	0	1	0
chr19	41792962	41793513	1	4	0	0	0	1
chr19	41918731	41919424	1	4	0	0	0	1
chr19	42064536	42064838	1	4	0	0	0	1
chr19	42083501	42083812	1	4	0	0	0	1
chr19	42113562	42114909	1	4	0	0	0	1
chr19	42137880	42138657	1	4	0	0	0	1
chr19	42302684	42303061	1	4	0	0	0	1
chr19	42363493	42363809	1	4	0	0	0	1
chr19	42440551	42440909	1	4	0	0	0	1
chr19	42528188	42528514	1	4	0	0	0	1
chr19	42534506	42534795	1	4	0	0	0	1
chr19	42615811	42616146	1	4	0	0	0	1
chr19	42736375	42736697	1	4	0	0	0	1
chr19	42875565	42875879	1	4	0	0	0	1
chr19	43182045	43182347	1	4	0	0	0	1
chr19	43201562	43201880	1	4	0	0	0	1
chr19	43265481	43265787	1	4	0	0	0	1
chr19	43432800	43433518	1	4	0	0	0	1
chr19	43475336	43475736	1	4	0	0	0	1
chr19	43668171	43668791	1	4	0	0	0	1
chr19	43675287	43675922	1	4	0	0	0	1
chr19	44538743	44539091	1	4	0	0	0	1
chr19	44574031	44574696	1	4	0	0	0	1
chr19	44577607	44577996	1	4	0	0	0	1
chr19	44611758	44612312	1	4	0	0	0	1
chr19	45178219	45178610	1	4	0	0	0	1
chr19	45279511	45279870	1	4	0	0	0	1
chr19	45326156	45326538	1	4	0	0	0	1
chr19	45444485	45444767	1	4	0	0	0	1
chr19	45455690	45456548	1	4	0	0	0	1
chr19	45590813	45591482	1	4	0	0	0	1
chr19	46070218	46070504	1	4	0	0	0	1
chr19	46259312	46259854	1	4	0	0	0	1
chr19	46289175	46289472	1	4	0	0	0	1
chr19	46373543	46373845	1	4	0	0	0	1
chr19	46481113	46481670	1	4	0	0	0	1
chr19	46546713	46547100	1	4	0	0	0	1
chr19	46661342	46661928	1	4	0	0	0	1
chr19	46812887	46813274	1	4	0	0	0	1
chr19	46882663	46883011	1	4	0	0	0	1
chr19	46902224	46903126	1	4	0	0	0	1
chr19	46976136	46976428	1	4	0	0	0	1
chr19	46976932	46977249	1	4	0	0	0	1
chr19	47113212	47113612	1	4	0	0	0	1
chr19	47130400	47130752	1	4	0	0	0	1
chr19	47289564	47290041	1	4	0	0	0	1
chr19	47315221	47315236	1	4	0	0	0	1
chr19	47315236	47315728	2	3,4	0	0	1	1
chr19	47315728	47315767	1	4	0	0	0	1
chr19	47440187	47440467	1	3	0	0	1	0
chr19	47515318	47515620	1	4	0	0	0	1
chr19	47628011	47628616	1	4	0	0	0	1
chr19	47648243	47648562	1	4	0	0	0	1
chr19	48010925	48011264	1	4	0	0	0	1
chr19	48017313	48017591	1	4	0	0	0	1
chr19	48102914	48103227	1	4	0	0	0	1
chr19	48107585	48107944	1	4	0	0	0	1
chr19	48110421	48111084	1	4	0	0	0	1
chr19	48269600	48270179	1	4	0	0	0	1
chr19	48333191	48333477	1	4	0	0	0	1
chr19	48363889	48364184	1	4	0	0	0	1
chr19	48405868	48406635	1	4	0	0	0	1
chr19	48468788	48469265	1	4	0	0	0	1
chr19	48492832	48493258	1	4	0	0	0	1
chr19	48548023	48548375	1	4	0	0	0	1
chr19	48558111	48558653	1	4	0	0	0	1
chr19	48584126	48584716	1	4	0	0	0	1
chr19	48634174	48634580	1	4	0	0	0	1
chr19	48637610	48637922	1	4	0	0	0	1
chr19	48656999	48657515	1	4	0	0	0	1
chr19	48685540	48686089	1	4	0	0	0	1
chr19	48720630	48721041	1	4	0	0	0	1
chr19	48731761	48732055	1	4	0	0	0	1
chr19	48780905	48781285	1	4	0	0	0	1
chr19	48788024	48788297	1	4	0	0	0	1
chr19	48835534	48836306	1	4	0	0	0	1
chr19	49664260	49664546	1	4	0	0	0	1
chr19	49749161	49749790	1	4	0	0	0	1
chr19	49897761	49898356	1	4	0	0	0	1
chr19	49955069	49955558	1	4	0	0	0	1
chr19	49987117	49987606	1	4	0	0	0	1
chr19	50215296	50215683	1	4	0	0	0	1
chr19	50679445	50680013	1	4	0	0	0	1
chr19	50896448	50896779	1	4	0	0	0	1
chr19	50896779	50897030	2	3,4	0	0	1	1
chr19	50897030	50897281	1	4	0	0	0	1
chr19	50991859	50991860	1	4	0	0	0	1
chr19	50991860	50992149	2	3,4	0	0	1	1
chr19	50992149	50992150	1	4	0	0	0	1
chr19	50992639	50993139	1	4	0	0	0	1
chr19	51286850	51287159	1	4	0	0	0	1
chr19	51520990	51521300	1	4	0	0	0	1
chr19	51716785	51717102	1	4	0	0	0	1
chr19	51751931	51752219	1	4	0	0	0	1
chr19	51849746	51850050	1	4	0	0	0	1
chr19	52626723	52627076	1	4	0	0	0	1
chr19	52662610	52663189	1	4	0	0	0	1
chr19	52669857	52670317	1	4	0	0	0	1
chr19	53772741	53773030	1	4	0	0	0	1
chr19	54265940	54266298	1	4	0	0	0	1
chr19	54589865	54590131	1	3	0	0	1	0
chr19	54809639	54809928	1	4	0	0	0	1
chr19	54875467	54875917	1	3	0	0	1	0
chr19	55270915	55271220	1	4	0	0	0	1
chr19	55333769	55334375	1	4	0	0	0	1
chr19	55408237	55408530	1	4	0	0	0	1
chr19	55709358	55709685	1	4	0	0	0	1
chr19	55864442	55864885	1	4	0	0	0	1
chr19	56128693	56128982	1	4	0	0	0	1
chr19	56198210	56198478	1	3	0	0	1	0
chr19	56837339	56838442	1	4	0	0	0	1
chr19	57023420	57023895	1	3	0	0	1	0
chr19	57889106	57889404	1	4	0	0	0	1
chr19	57964665	57964911	1	1	1	0	0	0
chr19	58098314	58098656	1	4	0	0	0	1
chr19	58278455	58278737	1	4	0	0	0	1
chr19	58499049	58499384	1	4	0	0	0	1
chr2	47337	47677	1	4	0	0	0	1
chr2	69531	70432	1	4	0	0	0	1
chr2	108243	108612	1	4	0	0	0	1
chr2	141956	142272	1	4	0	0	0	1
chr2	176695	177063	1	4	0	0	0	1
chr2	179800	180086	1	4	0	0	0	1
chr2	326891	327160	1	3	0	0	1	0
chr2	341809	342273	1	4	0	0	0	1
chr2	384084	384464	1	4	0	0	0	1
chr2	409552	409805	1	3	0	0	1	0
chr2	439010	439733	1	4	0	0	0	1
chr2	452903	453646	1	4	0	0	0	1
chr2	492343	492710	1	4	0	0	0	1
chr2	506297	506670	1	4	0	0	0	1
chr2	526713	527197	1	4	0	0	0	1
chr2	529362	529976	1	4	0	0	0	1
chr2	605044	605796	1	4	0	0	0	1
chr2	712591	713131	1	4	0	0	0	1
chr2	721497	721652	1	3	0	0	1	0
chr2	721652	721825	2	3,4	0	0	1	1
chr2	721825	721948	1	4	0	0	0	1
chr2	760101	760402	1	4	0	0	0	1
chr2	776527	776810	1	4	0	0	0	1
chr2	1070489	1071239	1	4	0	0	0	1
chr2	1140292	1140574	1	4	0	0	0	1
chr2	1209985	1210324	1	4	0	0	0	1
chr2	1292070	1292513	1	4	0	0	0	1
chr2	1293314	1293710	1	4	0	0	0	1
chr2	1326843	1327205	1	4	0	0	0	1
chr2	1407284	1407512	1	2	0	1	0	0
chr2	1462291	1462595	1	4	0	0	0	1
chr2	1464322	1464600	1	3	0	0	1	0
chr2	1544680	1545342	1	4	0	0	0	1
chr2	1553730	1554711	1	4	0	0	0	1
chr2	1625595	1626284	1	4	0	0	0	1
chr2	1690552	1690849	1	4	0	0	0	1
chr2	1722820	1723191	1	4	0	0	0	1
chr2	1817983	1818664	1	4	0	0	0	1
chr2	1836273	1836430	1	4	0	0	0	1
chr2	1836430	1836599	2	3,4	0	0	1	1
chr2	1836599	1836713	1	3	0	0	1	0
chr2	1837376	1837795	1	4	0	0	0	1
chr2	1845520	1846511	1	4	0	0	0	1
chr2	1869282	1869565	1	4	0	0	0	1
chr2	1914458	1914732	1	4	0	0	0	1
chr2	1935237	1935966	1	4	0	0	0	1
chr2	1972189	1972680	1	4	0	0	0	1
chr2	1993582	1994157	1	4	0	0	0	1
chr2	2134169	2134557	1	3	0	0	1	0
chr2	2243166	2243429	1	3	0	0	1	0
chr2	2347666	2347949	1	3	0	0	1	0
chr2	2357674	2358091	1	4	0	0	0	1
chr2	2387759	2388059	1	3	0	0	1	0
chr2	2433523	2433837	1	4	0	0	0	1
chr2	2461121	2461519	1	3	0	0	1	0
chr2	2572592	2572646	1	3	0	0	1	0
chr2	2572646	2572954	2	3,4	0	0	1	1
chr2	2572954	2572993	1	3	0	0	1	0
chr2	2612987	2613543	1	4	0	0	0	1
chr2	2644219	2644600	1	4	0	0	0	1
chr2	2646055	2646398	1	3	0	0	1	0
chr2	2653570	2653890	1	4	0	0	0	1
chr2	2663886	2664158	1	4	0	0	0	1
chr2	2673090	2673546	1	4	0	0	0	1
chr2	2675135	2676242	1	4	0	0	0	1
chr2	2698652	2699086	1	4	0	0	0	1
chr2	2725566	2725892	1	4	0	0	0	1
chr2	2798624	2798883	1	3	0	0	1	0
chr2	2855883	2856160	1	4	0	0	0	1
chr2	2880969	2881280	1	3	0	0	1	0
chr2	2903059	2903323	1	3	0	0	1	0
chr2	2913109	2913386	1	4	0	0	0	1
chr2	2947383	2947782	1	4	0	0	0	1
chr2	3012915	3013272	1	4	0	0	0	1
chr2	3013785	3014253	1	4	0	0	0	1
chr2	3016608	3016947	1	4	0	0	0	1
chr2	3189187	3189576	1	4	0	0	0	1
chr2	3242942	3243214	1	4	0	0	0	1
chr2	3256923	3257826	1	4	0	0	0	1
chr2	3303503	3304111	1	4	0	0	0	1
chr2	3455501	3455793	1	3	0	0	1	0
chr2	3527179	3527492	1	4	0	0	0	1
chr2	3527492	3527575	2	3,4	0	0	1	1
chr2	3527575	3527830	1	3	0	0	1	0
chr2	3660612	3661171	1	4	0	0	0	1
chr2	3740394	3740645	1	3	0	0	1	0
chr2	3886141	3886550	1	4	0	0	0	1
chr2	3888659	3888980	1	4	0	0	0	1
chr2	3971266	3971540	1	3	0	0	1	0
chr2	3999378	3999636	1	3	0	0	1	0
chr2	4057949	4058200	1	3	0	0	1	0
chr2	4139856	4140145	1	4	0	0	0	1
chr2	4199875	4200224	1	4	0	0	0	1
chr2	4202074	4202357	1	4	0	0	0	1
chr2	4208749	4209067	1	4	0	0	0	1
chr2	4223003	4223295	1	4	0	0	0	1
chr2	4335199	4335709	1	3	0	0	1	0
chr2	4649241	4649525	1	3	0	0	1	0
chr2	4786225	4786510	1	4	0	0	0	1
chr2	5018491	5018847	1	4	0	0	0	1
chr2	5067606	5067761	1	4	0	0	0	1
chr2	5067761	5067969	2	1,4	1	0	0	1
chr2	5067969	5068190	1	4	0	0	0	1
chr2	5105043	5105373	1	4	0	0	0	1
chr2	5107268	5107584	1	4	0	0	0	1
chr2	5114742	5115059	1	3	0	0	1	0
chr2	5133841	5134094	1	3	0	0	1	0
chr2	5185889	5186284	1	4	0	0	0	1
chr2	5358819	5359119	1	4	0	0	0	1
chr2	5444864	5445484	1	4	0	0	0	1
chr2	5512379	5512699	1	4	0	0	0	1
chr2	5520436	5520564	1	4	0	0	0	1
chr2	5520564	5520898	2	3,4	0	0	1	1
chr2	5520898	5521097	3	1,3,4	1	0	1	1
chr2	5521097	5521307	1	4	0	0	0	1
chr2	5549127	5549485	1	4	0	0	0	1
chr2	5719327	5719626	1	3	0	0	1	0
chr2	5747858	5748221	1	4	0	0	0	1
chr2	5777240	5777555	1	4	0	0	0	1
chr2	5784829	5785516	1	4	0	0	0	1
chr2	5791176	5791835	1	4	0	0	0	1
chr2	5797966	5798517	1	4	0	0	0	1
chr2	5832863	5833184	1	4	0	0	0	1
chr2	6093542	6094211	1	4	0	0	0	1
chr2	6208644	6208992	1	4	0	0	0	1
chr2	6229141	6229447	1	4	0	0	0	1
chr2	6266733	6267142	1	4	0	0	0	1
chr2	6290722	6291312	1	4	0	0	0	1
chr2	6319085	6319600	1	4	0	0	0	1
chr2	6340779	6341154	1	3	0	0	1	0
chr2	6345349	6346078	1	4	0	0	0	1
chr2	6704916	6705252	1	4	0	0	0	1
chr2	6830106	6830384	1	4	0	0	0	1
chr2	6854073	6854410	1	4	0	0	0	1
chr2	6883745	6884280	1	4	0	0	0	1
chr2	7031498	7032079	1	4	0	0	0	1
chr2	7044708	7044963	1	3	0	0	1	0
chr2	7093883	7093947	1	3	0	0	1	0
chr2	7093947	7094503	2	3,4	0	0	1	1
chr2	7094503	7094551	1	4	0	0	0	1
chr2	7151772	7151927	1	4	0	0	0	1
chr2	7151927	7152048	2	1,4	1	0	0	1
chr2	7152048	7152225	3	1,3,4	1	0	1	1
chr2	7152225	7152324	2	3,4	0	0	1	1
chr2	7152324	7152826	1	4	0	0	0	1
chr2	7357066	7357662	1	4	0	0	0	1
chr2	7358089	7358433	1	4	0	0	0	1
chr2	7382922	7383234	1	4	0	0	0	1
chr2	7487928	7488391	1	4	0	0	0	1
chr2	7503884	7504430	1	4	0	0	0	1
chr2	7516261	7516549	1	4	0	0	0	1
chr2	7583748	7584032	1	3	0	0	1	0
chr2	7611374	7611648	1	4	0	0	0	1
chr2	7618852	7619203	1	3	0	0	1	0
chr2	7714127	7714456	1	4	0	0	0	1
chr2	7757239	7757697	1	4	0	0	0	1
chr2	7899323	7899667	1	4	0	0	0	1
chr2	8090864	8091244	1	4	0	0	0	1
chr2	8094082	8094400	1	4	0	0	0	1
chr2	8159490	8159808	1	4	0	0	0	1
chr2	8205894	8206154	1	3	0	0	1	0
chr2	8289783	8290184	1	4	0	0	0	1
chr2	8337657	8337946	1	3	0	0	1	0
chr2	8429781	8430093	1	4	0	0	0	1
chr2	8470082	8470531	1	4	0	0	0	1
chr2	8477747	8478255	1	4	0	0	0	1
chr2	8494522	8494544	1	4	0	0	0	1
chr2	8494544	8494816	2	3,4	0	0	1	1
chr2	8494816	8495123	1	3	0	0	1	0
chr2	8524461	8524889	1	4	0	0	0	1
chr2	8539728	8540180	1	4	0	0	0	1
chr2	8573351	8573808	1	4	0	0	0	1
chr2	8592548	8592879	1	4	0	0	0	1
chr2	8609323	8609347	1	4	0	0	0	1
chr2	8609347	8609623	2	3,4	0	0	1	1
chr2	8609623	8609952	1	4	0	0	0	1
chr2	8623821	8624237	1	4	0	0	0	1
chr2	8633630	8634431	1	4	0	0	0	1
chr2	8747734	8748029	1	4	0	0	0	1
chr2	8753059	8754573	1	4	0	0	0	1
chr2	8796704	8796989	1	3	0	0	1	0
chr2	8848077	8848519	1	4	0	0	0	1
chr2	8889664	8889945	1	4	0	0	0	1
chr2	8937381	8937654	1	3	0	0	1	0
chr2	9071119	9071596	1	4	0	0	0	1
chr2	9075830	9076130	1	4	0	0	0	1
chr2	9118919	9119342	1	3	0	0	1	0
chr2	9142500	9143385	1	4	0	0	0	1
chr2	9160691	9161079	1	4	0	0	0	1
chr2	9163767	9164047	1	4	0	0	0	1
chr2	9170570	9171396	1	4	0	0	0	1
chr2	9178983	9179439	1	4	0	0	0	1
chr2	9310274	9310751	1	4	0	0	0	1
chr2	9341200	9341933	1	4	0	0	0	1
chr2	9373163	9373509	1	4	0	0	0	1
chr2	9385696	9387541	1	4	0	0	0	1
chr2	9389678	9390096	1	4	0	0	0	1
chr2	9631237	9631582	1	4	0	0	0	1
chr2	9638419	9638939	1	4	0	0	0	1
chr2	9696118	9696397	1	4	0	0	0	1
chr2	9914388	9915074	1	4	0	0	0	1
chr2	10021788	10022086	1	4	0	0	0	1
chr2	10109511	10109830	1	4	0	0	0	1
chr2	10124996	10125280	1	4	0	0	0	1
chr2	10131058	10131338	1	4	0	0	0	1
chr2	10285116	10286083	1	4	0	0	0	1
chr2	10340837	10341550	1	4	0	0	0	1
chr2	10355909	10356438	1	4	0	0	0	1
chr2	10408953	10409232	1	4	0	0	0	1
chr2	10493244	10493780	1	4	0	0	0	1
chr2	10515980	10516290	1	4	0	0	0	1
chr2	10518477	10518804	1	4	0	0	0	1
chr2	10576134	10576477	1	4	0	0	0	1
chr2	10832087	10832734	1	4	0	0	0	1
chr2	11023188	11023477	1	4	0	0	0	1
chr2	11073556	11073858	1	4	0	0	0	1
chr2	11205360	11205823	1	4	0	0	0	1
chr2	11270767	11271106	1	4	0	0	0	1
chr2	11370839	11371134	1	4	0	0	0	1
chr2	11543651	11543906	1	3	0	0	1	0
chr2	11554270	11554972	1	4	0	0	0	1
chr2	11584165	11584565	1	4	0	0	0	1
chr2	11779132	11779702	1	4	0	0	0	1
chr2	11829758	11830366	1	4	0	0	0	1
chr2	11869839	11870112	1	3	0	0	1	0
chr2	11962619	11963578	1	4	0	0	0	1
chr2	12005629	12006489	1	4	0	0	0	1
chr2	12010784	12011154	1	4	0	0	0	1
chr2	12036001	12036299	1	4	0	0	0	1
chr2	12076655	12076949	1	4	0	0	0	1
chr2	12087342	12088618	1	4	0	0	0	1
chr2	12106395	12106809	1	4	0	0	0	1
chr2	12128368	12128687	1	4	0	0	0	1
chr2	12133316	12133635	1	3	0	0	1	0
chr2	12169004	12169907	1	4	0	0	0	1
chr2	12227457	12227812	1	4	0	0	0	1
chr2	12244914	12245222	1	4	0	0	0	1
chr2	12256044	12256680	1	3	0	0	1	0
chr2	12325992	12326516	1	4	0	0	0	1
chr2	12330109	12331439	1	4	0	0	0	1
chr2	12374842	12375218	1	4	0	0	0	1
chr2	12401489	12401791	1	1	1	0	0	0
chr2	12456492	12456765	1	4	0	0	0	1
chr2	12498447	12499248	1	4	0	0	0	1
chr2	12511196	12511458	1	3	0	0	1	0
chr2	12539266	12540275	1	4	0	0	0	1
chr2	12544615	12544907	1	4	0	0	0	1
chr2	12605269	12605565	1	3	0	0	1	0
chr2	12607842	12608371	1	4	0	0	0	1
chr2	12617033	12617429	1	4	0	0	0	1
chr2	12633819	12634181	1	4	0	0	0	1
chr2	12665198	12665589	1	4	0	0	0	1
chr2	12670626	12670911	1	3	0	0	1	0
chr2	12739864	12740142	1	3	0	0	1	0
chr2	12751902	12752201	1	3	0	0	1	0
chr2	12958111	12958453	1	4	0	0	0	1
chr2	12981071	12981377	1	4	0	0	0	1
chr2	13064966	13065305	1	4	0	0	0	1
chr2	13136098	13136751	1	4	0	0	0	1
chr2	13255202	13255483	1	4	0	0	0	1
chr2	13278162	13278425	1	3	0	0	1	0
chr2	13311078	13311339	1	3	0	0	1	0
chr2	13321057	13321435	1	4	0	0	0	1
chr2	13361057	13361431	1	4	0	0	0	1
