chrom	start	end	num	list	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-ChIC-PMC-DRO-L1/narrow/SCC-ChIC-PMC-DRO-L1_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-ChIC-PMC-DRO-L5/narrow/SCC-ChIC-PMC-DRO-L5_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/bulkChIC-PMC-DRO-014/narrow/bulkChIC-PMC-DRO-014_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-bulkChIC-PMC-DRO-005/narrow/SCC-bulkChIC-PMC-DRO-005_paired_control_peaks.narrowPeak
chr21	38326948	38327501	1	4	0	0	0	1
chr21	38486340	38486600	1	4	0	0	0	1
chr21	38667573	38667902	1	4	0	0	0	1
chr21	38854995	38855371	1	4	0	0	0	1
chr21	38906956	38907309	1	4	0	0	0	1
chr21	38907309	38907600	2	3,4	0	0	1	1
chr21	38907600	38907603	1	4	0	0	0	1
chr21	38913219	38913891	1	4	0	0	0	1
chr21	39030552	39031055	1	4	0	0	0	1
chr21	39076599	39076852	1	4	0	0	0	1
chr21	39167988	39168235	1	4	0	0	0	1
chr21	39523426	39523825	1	4	0	0	0	1
chr21	39568235	39568524	1	4	0	0	0	1
chr21	39766189	39766503	1	3	0	0	1	0
chr21	39788143	39788272	1	4	0	0	0	1
chr21	39788272	39788611	2	3,4	0	0	1	1
chr21	39788611	39788821	3	1,3,4	1	0	1	1
chr21	39788821	39788824	2	3,4	0	0	1	1
chr21	39788824	39789084	1	4	0	0	0	1
chr21	39895183	39895454	1	4	0	0	0	1
chr21	39919557	39919866	1	4	0	0	0	1
chr21	39964401	39964678	1	3	0	0	1	0
chr21	40049461	40049711	1	4	0	0	0	1
chr21	40121036	40121408	1	4	0	0	0	1
chr21	40139532	40139781	1	4	0	0	0	1
chr21	40148965	40149249	1	4	0	0	0	1
chr21	40149813	40150195	1	4	0	0	0	1
chr21	40392936	40393235	1	3	0	0	1	0
chr21	40522486	40522748	1	3	0	0	1	0
chr21	40686311	40686567	1	4	0	0	0	1
chr21	40750870	40751198	1	4	0	0	0	1
chr21	40812577	40812855	1	4	0	0	0	1
chr21	40931593	40931866	1	3	0	0	1	0
chr21	40991153	40991528	1	3	0	0	1	0
chr21	40993423	40994050	1	4	0	0	0	1
chr21	41113089	41113404	1	4	0	0	0	1
chr21	41129281	41129565	1	4	0	0	0	1
chr21	41226619	41226938	1	3	0	0	1	0
chr21	41236235	41236667	1	4	0	0	0	1
chr21	41367046	41367300	1	4	0	0	0	1
chr21	41441854	41442162	1	4	0	0	0	1
chr21	41537229	41537787	1	4	0	0	0	1
chr21	41562011	41562714	1	4	0	0	0	1
chr21	41565062	41565081	1	3	0	0	1	0
chr21	41565081	41565496	2	3,4	0	0	1	1
chr21	41565496	41565585	1	4	0	0	0	1
chr21	41786311	41786909	1	4	0	0	0	1
chr21	41830065	41830410	1	4	0	0	0	1
chr21	42094059	42094544	1	4	0	0	0	1
chr21	42170542	42170840	1	4	0	0	0	1
chr21	42183320	42183609	1	4	0	0	0	1
chr21	42450066	42450549	1	4	0	0	0	1
chr21	42557473	42557758	1	4	0	0	0	1
chr21	42561507	42561508	1	4	0	0	0	1
chr21	42561508	42562206	2	3,4	0	0	1	1
chr21	42562206	42562276	1	4	0	0	0	1
chr21	42621613	42622290	1	4	0	0	0	1
chr21	42840396	42840665	1	4	0	0	0	1
chr21	43307321	43307570	1	4	0	0	0	1
chr21	43768040	43768309	1	4	0	0	0	1
chr21	43921704	43922238	1	4	0	0	0	1
chr21	43938963	43939245	1	4	0	0	0	1
chr21	43958315	43958831	1	4	0	0	0	1
chr21	43974274	43974534	1	4	0	0	0	1
chr21	43975190	43975589	1	4	0	0	0	1
chr21	44083027	44083382	1	4	0	0	0	1
chr21	44393057	44393356	1	4	0	0	0	1
chr21	44882418	44882807	1	4	0	0	0	1
chr21	45085665	45086300	1	4	0	0	0	1
chr21	45208948	45209341	1	4	0	0	0	1
chr21	45329595	45330217	1	4	0	0	0	1
chr21	45349809	45350157	1	4	0	0	0	1
chr21	45363910	45364310	1	4	0	0	0	1
chr21	45370222	45370536	1	4	0	0	0	1
chr21	45386503	45386777	1	4	0	0	0	1
chr21	45406470	45406754	1	4	0	0	0	1
chr21	45430454	45430821	1	4	0	0	0	1
chr21	45564855	45565194	1	4	0	0	0	1
chr21	46060563	46061169	1	4	0	0	0	1
chr21	46452474	46452780	1	4	0	0	0	1
chr21	46579791	46580476	1	3	0	0	1	0
chr21	46599064	46599873	1	4	0	0	0	1
chr22	16261640	16261931	1	4	0	0	0	1
chr22	16267534	16267795	1	4	0	0	0	1
chr22	16836415	16836750	1	4	0	0	0	1
chr22	16993495	16993815	1	4	0	0	0	1
chr22	17074898	17075150	1	4	0	0	0	1
chr22	17229466	17229804	1	4	0	0	0	1
chr22	17284446	17284841	1	4	0	0	0	1
chr22	17313161	17313517	1	4	0	0	0	1
chr22	17483440	17484294	1	4	0	0	0	1
chr22	17562760	17563077	1	4	0	0	0	1
chr22	17628913	17629217	1	4	0	0	0	1
chr22	17807676	17808167	1	4	0	0	0	1
chr22	17808907	17809161	1	4	0	0	0	1
chr22	17837045	17837814	1	4	0	0	0	1
chr22	18089165	18089668	1	4	0	0	0	1
chr22	19571599	19571853	1	4	0	0	0	1
chr22	19636850	19637097	1	4	0	0	0	1
chr22	20568861	20569792	1	4	0	0	0	1
chr22	20606271	20606711	1	4	0	0	0	1
chr22	22110774	22111026	1	4	0	0	0	1
chr22	22357446	22357727	1	4	0	0	0	1
chr22	22613271	22613561	1	4	0	0	0	1
chr22	22655359	22655877	1	4	0	0	0	1
chr22	23197825	23198561	1	4	0	0	0	1
chr22	23269868	23270303	1	4	0	0	0	1
chr22	23299503	23299872	1	3	0	0	1	0
chr22	23634366	23634622	1	4	0	0	0	1
chr22	24060211	24060470	1	4	0	0	0	1
chr22	24200568	24201132	1	4	0	0	0	1
chr22	24478833	24479361	1	3	0	0	1	0
chr22	24894544	24894973	1	4	0	0	0	1
chr22	25053095	25053240	1	4	0	0	0	1
chr22	25053240	25053750	2	3,4	0	0	1	1
chr22	25053750	25053755	1	3	0	0	1	0
chr22	25475448	25475820	1	4	0	0	0	1
chr22	26243331	26243748	1	3	0	0	1	0
chr22	26371115	26371394	1	3	0	0	1	0
chr22	26444986	26445043	1	4	0	0	0	1
chr22	26445043	26445238	2	3,4	0	0	1	1
chr22	26445238	26445430	1	3	0	0	1	0
chr22	26777567	26777821	1	4	0	0	0	1
chr22	27008662	27008984	1	4	0	0	0	1
chr22	27168183	27168521	1	4	0	0	0	1
chr22	27212949	27213207	1	4	0	0	0	1
chr22	27476752	27477147	1	4	0	0	0	1
chr22	27687818	27688320	1	4	0	0	0	1
chr22	28027320	28027695	1	4	0	0	0	1
chr22	28057697	28057971	1	3	0	0	1	0
chr22	28075525	28075699	1	4	0	0	0	1
chr22	28075699	28076123	2	3,4	0	0	1	1
chr22	28076123	28076142	1	4	0	0	0	1
chr22	28170970	28171582	1	4	0	0	0	1
chr22	28248548	28248952	1	4	0	0	0	1
chr22	28259803	28260120	1	4	0	0	0	1
chr22	28978866	28979145	1	4	0	0	0	1
chr22	29323692	29324008	1	4	0	0	0	1
chr22	29647083	29647362	1	4	0	0	0	1
chr22	29654751	29655048	1	4	0	0	0	1
chr22	30044242	30044320	1	4	0	0	0	1
chr22	30044320	30044921	2	3,4	0	0	1	1
chr22	30044921	30045083	1	4	0	0	0	1
chr22	30087335	30087684	1	4	0	0	0	1
chr22	30212528	30212775	1	4	0	0	0	1
chr22	30516955	30516992	1	4	0	0	0	1
chr22	30516992	30517359	2	3,4	0	0	1	1
chr22	30517359	30517376	1	4	0	0	0	1
chr22	30679253	30679508	1	4	0	0	0	1
chr22	30821717	30821967	1	4	0	0	0	1
chr22	30945146	30945457	1	4	0	0	0	1
chr22	31232836	31233526	1	4	0	0	0	1
chr22	31604214	31604822	1	4	0	0	0	1
chr22	31800044	31800597	1	4	0	0	0	1
chr22	31814163	31814358	1	2	0	1	0	0
chr22	31857159	31857771	1	4	0	0	0	1
chr22	32440720	32441062	1	4	0	0	0	1
chr22	32501973	32502502	1	4	0	0	0	1
chr22	32558612	32558930	1	3	0	0	1	0
chr22	32692894	32693523	1	4	0	0	0	1
chr22	32695360	32695637	1	3	0	0	1	0
chr22	32745512	32745868	1	4	0	0	0	1
chr22	32822865	32823280	1	4	0	0	0	1
chr22	32949518	32949859	1	4	0	0	0	1
chr22	32985856	32986163	1	4	0	0	0	1
chr22	33116755	33117528	1	4	0	0	0	1
chr22	33157749	33157941	1	2	0	1	0	0
chr22	33335617	33335662	1	4	0	0	0	1
chr22	33335662	33335939	2	3,4	0	0	1	1
chr22	33335939	33336117	1	4	0	0	0	1
chr22	33378249	33378528	1	4	0	0	0	1
chr22	33401325	33401707	1	3	0	0	1	0
chr22	33569255	33569533	1	3	0	0	1	0
chr22	33658648	33658712	1	4	0	0	0	1
chr22	33658712	33658976	2	3,4	0	0	1	1
chr22	33658976	33659487	1	4	0	0	0	1
chr22	33883424	33883714	1	4	0	0	0	1
chr22	33957285	33957563	1	3	0	0	1	0
chr22	33968861	33969076	1	4	0	0	0	1
chr22	33969076	33969492	2	3,4	0	0	1	1
chr22	33969492	33969670	1	4	0	0	0	1
chr22	33971299	33972156	1	4	0	0	0	1
chr22	33975494	33975911	1	4	0	0	0	1
chr22	33998265	33998467	1	2	0	1	0	0
chr22	34369424	34369746	1	3	0	0	1	0
chr22	34462809	34463320	1	4	0	0	0	1
chr22	34776761	34777027	1	4	0	0	0	1
chr22	34935722	34936032	1	4	0	0	0	1
chr22	35056650	35057042	1	4	0	0	0	1
chr22	35371638	35372322	1	4	0	0	0	1
chr22	35376867	35377370	1	4	0	0	0	1
chr22	35602215	35602477	1	4	0	0	0	1
chr22	35689188	35689519	1	4	0	0	0	1
chr22	35783955	35784339	1	4	0	0	0	1
chr22	36213930	36214235	1	4	0	0	0	1
chr22	36328423	36328424	1	3	0	0	1	0
chr22	36328424	36328767	2	3,4	0	0	1	1
chr22	36328767	36329787	1	4	0	0	0	1
chr22	36397439	36397691	1	4	0	0	0	1
chr22	36409915	36410782	1	4	0	0	0	1
chr22	36507351	36507675	1	4	0	0	0	1
chr22	36539839	36540100	1	4	0	0	0	1
chr22	36541055	36541889	1	4	0	0	0	1
chr22	36547235	36547492	1	4	0	0	0	1
chr22	36644244	36644772	1	4	0	0	0	1
chr22	36693827	36694077	1	4	0	0	0	1
chr22	36776157	36776734	1	4	0	0	0	1
chr22	37072692	37072939	1	4	0	0	0	1
chr22	37197557	37197819	1	4	0	0	0	1
chr22	37303986	37304262	1	4	0	0	0	1
chr22	37400717	37401690	1	4	0	0	0	1
chr22	37501582	37501892	1	4	0	0	0	1
chr22	37777182	37777449	1	4	0	0	0	1
chr22	37966034	37966426	1	4	0	0	0	1
chr22	38181137	38181446	1	4	0	0	0	1
chr22	38181891	38182290	1	4	0	0	0	1
chr22	38215353	38215620	1	3	0	0	1	0
chr22	38236475	38237241	1	4	0	0	0	1
chr22	38241066	38241397	1	4	0	0	0	1
chr22	38761416	38761756	1	4	0	0	0	1
chr22	38984871	38985361	1	4	0	0	0	1
chr22	39097907	39098523	1	4	0	0	0	1
chr22	39259730	39259999	1	4	0	0	0	1
chr22	39533061	39533341	1	4	0	0	0	1
chr22	39564114	39564365	1	4	0	0	0	1
chr22	39985458	39985489	1	3	0	0	1	0
chr22	39985489	39985754	2	3,4	0	0	1	1
chr22	39985754	39986037	1	4	0	0	0	1
chr22	40240562	40240896	1	4	0	0	0	1
chr22	40280553	40280943	1	4	0	0	0	1
chr22	40442572	40442843	1	4	0	0	0	1
chr22	40728791	40728813	1	4	0	0	0	1
chr22	40728813	40729106	2	3,4	0	0	1	1
chr22	40729106	40729209	1	4	0	0	0	1
chr22	41256181	41256488	1	4	0	0	0	1
chr22	41960703	41961114	1	4	0	0	0	1
chr22	41983041	41983631	1	4	0	0	0	1
chr22	42080050	42080297	1	4	0	0	0	1
chr22	42114933	42115212	1	4	0	0	0	1
chr22	42399708	42400295	1	4	0	0	0	1
chr22	42620924	42621876	1	4	0	0	0	1
chr22	42887490	42887750	1	4	0	0	0	1
chr22	42962828	42962861	1	4	0	0	0	1
chr22	42962861	42963124	2	3,4	0	0	1	1
chr22	42963124	42963255	1	4	0	0	0	1
chr22	42969951	42970522	1	4	0	0	0	1
chr22	43080601	43080855	1	4	0	0	0	1
chr22	43504281	43504562	1	4	0	0	0	1
chr22	43604351	43604609	1	4	0	0	0	1
chr22	44154388	44154671	1	4	0	0	0	1
chr22	44335553	44335913	1	4	0	0	0	1
chr22	44391841	44392091	1	4	0	0	0	1
chr22	44604698	44604992	1	4	0	0	0	1
chr22	44738569	44738855	1	4	0	0	0	1
chr22	45255913	45256241	1	4	0	0	0	1
chr22	45290454	45290471	1	4	0	0	0	1
chr22	45290471	45290770	2	3,4	0	0	1	1
chr22	45290770	45290827	1	4	0	0	0	1
chr22	45291328	45291769	1	4	0	0	0	1
chr22	45344261	45344724	1	4	0	0	0	1
chr22	45887363	45887479	1	4	0	0	0	1
chr22	45887479	45887768	2	3,4	0	0	1	1
chr22	45887768	45887780	1	4	0	0	0	1
chr22	46187650	46188000	1	4	0	0	0	1
chr22	46316280	46316673	1	4	0	0	0	1
chr22	46561724	46561975	1	4	0	0	0	1
chr22	46563746	46564031	1	4	0	0	0	1
chr22	46769486	46769800	1	4	0	0	0	1
chr22	46783773	46784067	1	4	0	0	0	1
chr22	46816643	46817130	1	4	0	0	0	1
chr22	46855800	46856165	1	4	0	0	0	1
chr22	46864104	46864371	1	4	0	0	0	1
chr22	46878851	46879182	1	4	0	0	0	1
chr22	46915098	46915675	1	4	0	0	0	1
chr22	47013087	47013516	1	4	0	0	0	1
chr22	47102463	47102625	1	4	0	0	0	1
chr22	47102625	47103465	2	3,4	0	0	1	1
chr22	47103465	47103647	1	4	0	0	0	1
chr22	47428128	47428449	1	3	0	0	1	0
chr22	47512241	47512712	1	3	0	0	1	0
chr22	47638868	47639144	1	3	0	0	1	0
chr22	47644438	47644721	1	3	0	0	1	0
chr22	47647976	47648360	1	3	0	0	1	0
chr22	47656142	47656417	1	3	0	0	1	0
chr22	48521164	48521467	1	4	0	0	0	1
chr22	48583295	48583546	1	4	0	0	0	1
chr22	48583908	48584162	1	4	0	0	0	1
chr22	48585288	48585882	1	4	0	0	0	1
chr22	48606108	48606423	1	4	0	0	0	1
chr22	48634500	48634774	1	3	0	0	1	0
chr22	48985135	48985154	1	4	0	0	0	1
chr22	48985154	48985520	2	3,4	0	0	1	1
chr22	48985520	48985580	1	3	0	0	1	0
chr22	49145728	49146125	1	3	0	0	1	0
chr22	49311030	49311471	1	4	0	0	0	1
chr22	49338731	49338928	1	1	1	0	0	0
chr22	49557454	49557704	1	4	0	0	0	1
chr22	49595373	49595709	1	3	0	0	1	0
chr22	49684289	49684719	1	4	0	0	0	1
chr22	49970641	49970940	1	4	0	0	0	1
chr3	137856	138229	1	3	0	0	1	0
chr3	277740	278391	1	4	0	0	0	1
chr3	359760	360102	1	4	0	0	0	1
chr3	388837	389197	1	4	0	0	0	1
chr3	395479	395858	1	4	0	0	0	1
chr3	448013	448342	1	4	0	0	0	1
chr3	465543	465843	1	4	0	0	0	1
chr3	492832	492838	1	4	0	0	0	1
chr3	492838	493125	2	3,4	0	0	1	1
chr3	493125	493581	1	4	0	0	0	1
chr3	510640	510914	1	4	0	0	0	1
chr3	713070	713651	1	4	0	0	0	1
chr3	729626	729954	1	4	0	0	0	1
chr3	740239	740512	1	3	0	0	1	0
chr3	743710	744120	1	4	0	0	0	1
chr3	858394	858645	1	4	0	0	0	1
chr3	901694	902012	1	4	0	0	0	1
chr3	912503	913378	1	4	0	0	0	1
chr3	1115876	1116147	1	3	0	0	1	0
chr3	1116147	1116234	2	3,4	0	0	1	1
chr3	1116234	1116530	1	4	0	0	0	1
chr3	1117954	1118500	1	4	0	0	0	1
chr3	1181564	1182101	1	3	0	0	1	0
chr3	1250534	1251080	1	4	0	0	0	1
chr3	1361198	1361454	1	4	0	0	0	1
chr3	1508785	1509074	1	3	0	0	1	0
chr3	1591113	1591320	1	2	0	1	0	0
chr3	1732280	1732596	1	4	0	0	0	1
chr3	1913696	1913993	1	3	0	0	1	0
chr3	2334960	2335252	1	4	0	0	0	1
chr3	2499243	2499497	1	4	0	0	0	1
chr3	2553343	2553617	1	4	0	0	0	1
chr3	2640146	2640490	1	4	0	0	0	1
chr3	2694029	2694332	1	4	0	0	0	1
chr3	2847249	2847498	1	4	0	0	0	1
chr3	3079133	3079593	1	4	0	0	0	1
chr3	3112943	3113269	1	4	0	0	0	1
chr3	3390726	3391001	1	3	0	0	1	0
chr3	3615623	3615937	1	4	0	0	0	1
chr3	3627242	3627750	1	4	0	0	0	1
chr3	3646758	3647040	1	4	0	0	0	1
chr3	4056017	4056298	1	4	0	0	0	1
chr3	4263786	4264088	1	4	0	0	0	1
chr3	4281406	4281701	1	4	0	0	0	1
chr3	4426445	4427318	1	4	0	0	0	1
chr3	4593647	4593939	1	4	0	0	0	1
chr3	4654387	4654738	1	4	0	0	0	1
chr3	4712142	4712673	1	4	0	0	0	1
chr3	4736236	4736251	1	4	0	0	0	1
chr3	4736251	4736679	2	3,4	0	0	1	1
chr3	4736679	4736796	1	4	0	0	0	1
chr3	4941179	4941611	1	4	0	0	0	1
chr3	5194790	5195356	1	4	0	0	0	1
chr3	5264004	5264437	1	4	0	0	0	1
chr3	5295789	5296085	1	3	0	0	1	0
chr3	5305253	5305527	1	4	0	0	0	1
chr3	5326273	5326581	1	4	0	0	0	1
chr3	5363604	5363864	1	4	0	0	0	1
chr3	5377912	5378260	1	4	0	0	0	1
chr3	5389003	5389508	1	4	0	0	0	1
chr3	5426187	5426785	1	4	0	0	0	1
chr3	5462248	5462598	1	4	0	0	0	1
chr3	5701021	5701525	1	4	0	0	0	1
chr3	5733513	5733778	1	4	0	0	0	1
chr3	5796407	5797053	1	4	0	0	0	1
chr3	5835448	5835802	1	4	0	0	0	1
chr3	5891558	5891924	1	4	0	0	0	1
chr3	5891924	5892370	2	3,4	0	0	1	1
chr3	5892370	5892377	1	4	0	0	0	1
chr3	6249410	6249726	1	3	0	0	1	0
chr3	6501724	6501852	1	4	0	0	0	1
chr3	6501852	6502005	2	3,4	0	0	1	1
chr3	6502005	6502149	1	3	0	0	1	0
chr3	6528944	6529196	1	4	0	0	0	1
chr3	6531150	6531616	1	4	0	0	0	1
chr3	6965752	6966554	1	4	0	0	0	1
chr3	7276341	7276635	1	3	0	0	1	0
chr3	7314904	7315225	1	4	0	0	0	1
chr3	7443035	7443292	1	4	0	0	0	1
chr3	7706986	7707471	1	4	0	0	0	1
chr3	7757568	7757842	1	3	0	0	1	0
chr3	7787608	7787692	1	4	0	0	0	1
chr3	7787692	7788147	2	3,4	0	0	1	1
chr3	7788147	7788148	1	3	0	0	1	0
chr3	7853826	7854148	1	4	0	0	0	1
chr3	7885939	7886213	1	4	0	0	0	1
chr3	8224254	8224450	1	2	0	1	0	0
chr3	8307948	8308205	1	4	0	0	0	1
chr3	8319885	8320184	1	4	0	0	0	1
chr3	8444461	8444730	1	4	0	0	0	1
chr3	8497442	8497753	1	4	0	0	0	1
chr3	8837304	8837709	1	4	0	0	0	1
chr3	8872012	8872552	1	4	0	0	0	1
chr3	8872552	8872860	2	3,4	0	0	1	1
chr3	8872860	8872862	1	4	0	0	0	1
chr3	8909181	8909446	1	4	0	0	0	1
chr3	9147372	9147686	1	4	0	0	0	1
chr3	9192140	9192598	1	4	0	0	0	1
chr3	9648882	9649048	1	4	0	0	0	1
chr3	9649048	9649191	2	3,4	0	0	1	1
chr3	9649191	9649194	3	2,3,4	0	1	1	1
chr3	9649194	9649470	4	1,2,3,4	1	1	1	1
chr3	9649470	9649479	3	1,2,4	1	1	0	1
chr3	9649479	9649485	2	1,4	1	0	0	1
chr3	9649485	9649515	1	4	0	0	0	1
chr3	9715449	9715878	1	4	0	0	0	1
chr3	9730976	9731317	1	4	0	0	0	1
chr3	10372488	10372741	1	4	0	0	0	1
chr3	10487080	10487370	1	4	0	0	0	1
chr3	10488582	10489008	1	4	0	0	0	1
chr3	11089528	11089911	1	4	0	0	0	1
chr3	11136624	11136626	1	4	0	0	0	1
chr3	11136626	11137004	2	3,4	0	0	1	1
chr3	11137004	11137459	1	4	0	0	0	1
chr3	11346200	11346610	1	4	0	0	0	1
chr3	11509656	11509923	1	4	0	0	0	1
chr3	11568288	11569068	1	4	0	0	0	1
chr3	11581762	11582056	1	4	0	0	0	1
chr3	11600575	11601034	1	4	0	0	0	1
chr3	11957806	11958109	1	3	0	0	1	0
chr3	12046635	12046899	1	4	0	0	0	1
chr3	12085506	12085883	1	3	0	0	1	0
chr3	12087103	12087354	1	4	0	0	0	1
chr3	12178397	12178905	1	4	0	0	0	1
chr3	12364221	12364474	1	4	0	0	0	1
chr3	12366432	12366679	1	4	0	0	0	1
chr3	12444828	12445206	1	4	0	0	0	1
chr3	12504296	12504568	1	4	0	0	0	1
chr3	12724698	12724986	1	4	0	0	0	1
chr3	12753485	12754038	1	4	0	0	0	1
chr3	12763241	12763508	1	4	0	0	0	1
chr3	12986973	12987484	1	4	0	0	0	1
chr3	13110615	13110997	1	4	0	0	0	1
chr3	13111514	13111771	1	4	0	0	0	1
chr3	13189361	13189475	1	4	0	0	0	1
chr3	13189475	13189891	2	3,4	0	0	1	1
chr3	13189891	13189914	1	3	0	0	1	0
chr3	13200037	13200306	1	4	0	0	0	1
chr3	13374083	13374510	1	4	0	0	0	1
chr3	13485277	13485844	1	4	0	0	0	1
chr3	13537613	13538172	1	4	0	0	0	1
chr3	13591619	13591869	1	4	0	0	0	1
chr3	13601020	13601288	1	4	0	0	0	1
chr3	13676485	13677124	1	4	0	0	0	1
chr3	13683530	13683838	1	4	0	0	0	1
chr3	13962992	13963331	1	4	0	0	0	1
chr3	14092014	14092326	1	4	0	0	0	1
chr3	14234374	14234816	1	4	0	0	0	1
chr3	14319599	14320060	1	4	0	0	0	1
chr3	14343724	14343987	1	4	0	0	0	1
chr3	14369894	14370156	1	4	0	0	0	1
chr3	14371795	14372279	1	4	0	0	0	1
chr3	14432127	14432722	1	4	0	0	0	1
chr3	14441739	14441986	1	4	0	0	0	1
chr3	14451994	14452381	1	4	0	0	0	1
chr3	14692990	14693288	1	4	0	0	0	1
chr3	15280632	15280792	1	4	0	0	0	1
chr3	15280792	15281070	2	3,4	0	0	1	1
chr3	15281070	15281319	1	4	0	0	0	1
chr3	15292867	15293338	1	4	0	0	0	1
chr3	15300704	15301114	1	4	0	0	0	1
chr3	15375848	15376097	1	2	0	1	0	0
chr3	15993164	15993435	1	4	0	0	0	1
chr3	16060271	16060644	1	4	0	0	0	1
chr3	16060644	16060931	2	3,4	0	0	1	1
chr3	16060931	16061039	1	3	0	0	1	0
chr3	16067740	16068386	1	4	0	0	0	1
chr3	16071111	16071630	1	4	0	0	0	1
chr3	16101418	16101756	1	4	0	0	0	1
chr3	16101756	16102059	2	3,4	0	0	1	1
chr3	16102059	16102061	1	4	0	0	0	1
chr3	16140422	16140832	1	4	0	0	0	1
chr3	16391118	16391380	1	4	0	0	0	1
chr3	16464559	16464781	1	2	0	1	0	0
chr3	16651987	16652549	1	4	0	0	0	1
chr3	16770048	16770358	1	4	0	0	0	1
chr3	16796629	16796990	1	4	0	0	0	1
chr3	16829028	16829446	1	4	0	0	0	1
chr3	16930900	16931242	1	4	0	0	0	1
chr3	17305759	17306009	1	4	0	0	0	1
chr3	17384348	17384848	1	4	0	0	0	1
chr3	17500545	17501151	1	4	0	0	0	1
chr3	17891341	17891729	1	4	0	0	0	1
chr3	17982180	17982291	1	4	0	0	0	1
chr3	17982291	17982830	2	3,4	0	0	1	1
chr3	17982830	17982907	1	4	0	0	0	1
chr3	17987063	17987397	1	4	0	0	0	1
chr3	17987397	17987687	2	3,4	0	0	1	1
chr3	17987687	17987690	1	4	0	0	0	1
chr3	18098898	18099397	1	4	0	0	0	1
chr3	18134447	18134889	1	4	0	0	0	1
chr3	18179613	18179898	1	4	0	0	0	1
chr3	18308118	18308439	1	4	0	0	0	1
chr3	18650761	18651035	1	3	0	0	1	0
chr3	18679591	18679894	1	3	0	0	1	0
chr3	18844506	18844877	1	3	0	0	1	0
chr3	19266243	19266563	1	4	0	0	0	1
chr3	19307555	19307892	1	4	0	0	0	1
chr3	19370087	19370407	1	4	0	0	0	1
chr3	19867449	19867722	1	4	0	0	0	1
chr3	19867722	19867738	2	3,4	0	0	1	1
chr3	19867738	19868020	1	3	0	0	1	0
chr3	20023624	20023976	1	4	0	0	0	1
chr3	20299862	20300110	1	4	0	0	0	1
chr3	20520110	20520412	1	3	0	0	1	0
chr3	20605946	20606209	1	4	0	0	0	1
chr3	20995033	20995345	1	4	0	0	0	1
chr3	21119533	21119843	1	4	0	0	0	1
chr3	21158045	21158306	1	4	0	0	0	1
chr3	21531912	21532192	1	3	0	0	1	0
chr3	21785679	21785954	1	4	0	0	0	1
chr3	22124086	22124346	1	4	0	0	0	1
chr3	22303130	22303516	1	4	0	0	0	1
chr3	22322737	22323033	1	4	0	0	0	1
chr3	22351041	22351292	1	4	0	0	0	1
chr3	22534980	22535289	1	4	0	0	0	1
chr3	22564400	22564753	1	4	0	0	0	1
chr3	22646023	22646290	1	3	0	0	1	0
chr3	22673818	22674098	1	3	0	0	1	0
chr3	22690522	22690824	1	4	0	0	0	1
chr3	22696067	22696336	1	3	0	0	1	0
chr3	22732836	22733187	1	4	0	0	0	1
chr3	22861332	22861683	1	4	0	0	0	1
chr3	22861683	22862058	2	3,4	0	0	1	1
chr3	22862058	22862064	1	4	0	0	0	1
chr3	22986545	22986932	1	3	0	0	1	0
chr3	23568071	23568366	1	4	0	0	0	1
chr3	24299998	24300277	1	4	0	0	0	1
chr3	24678628	24678962	1	4	0	0	0	1
chr3	24817323	24817600	1	4	0	0	0	1
chr3	24923297	24923300	1	4	0	0	0	1
chr3	24923300	24923897	2	3,4	0	0	1	1
chr3	24923897	24923959	1	4	0	0	0	1
chr3	24926355	24926617	1	4	0	0	0	1
chr3	25246205	25246475	1	4	0	0	0	1
chr3	25257798	25258059	1	4	0	0	0	1
chr3	25637411	25637733	1	4	0	0	0	1
chr3	25642916	25643197	1	4	0	0	0	1
chr3	25702702	25702970	1	4	0	0	0	1
chr3	26310915	26311176	1	4	0	0	0	1
chr3	26317107	26317359	1	4	0	0	0	1
chr3	26392562	26392817	1	4	0	0	0	1
chr3	26547568	26547840	1	4	0	0	0	1
chr3	26764643	26764892	1	4	0	0	0	1
chr3	26847074	26847425	1	3	0	0	1	0
chr3	27087075	27087385	1	4	0	0	0	1
chr3	27246802	27247089	1	4	0	0	0	1
chr3	27695914	27696173	1	4	0	0	0	1
chr3	27742480	27742760	1	4	0	0	0	1
chr3	27946881	27947199	1	4	0	0	0	1
chr3	27960798	27961085	1	4	0	0	0	1
chr3	28127757	28128042	1	4	0	0	0	1
chr3	28180575	28180838	1	4	0	0	0	1
chr3	28249259	28249570	1	4	0	0	0	1
chr3	28277308	28277581	1	4	0	0	0	1
chr3	28314149	28314455	1	3	0	0	1	0
chr3	28380396	28380648	1	4	0	0	0	1
chr3	28573895	28574169	1	4	0	0	0	1
chr3	28695475	28695839	1	3	0	0	1	0
chr3	28695852	28696146	1	4	0	0	0	1
chr3	28845384	28845737	1	3	0	0	1	0
chr3	28945386	28945810	1	4	0	0	0	1
chr3	28948132	28948407	1	4	0	0	0	1
